ID,Name,Maker,Category,Sub_Category,Sub_Sub_Category,Sub_Sub_Sub_Category,Cost,Volume(ml),Alcohol_By_Volume,Aroma,Color,Deposit,Origin,Region
749986,FLYING MONKEYS HOPTICAL ILLUSION PALE,49TH PARALLEL GROUP INC.,BEER,BEER,,,14.72,355.0,5.0,,,0.6,CANADA,ONTARIO
799100,FLYING MONKEYS HOPTICAL ILLUSION TC,49TH PARALLEL GROUP INC.,BEER,BEER,,,3.06,473,5.0,,,0.1,CANADA,ONTARIO
799101,FLYING MONKEYS JUICY ASS IPA TC,49TH PARALLEL GROUP INC.,BEER,BEER,,,3.2,473,6.5,,,0.1,CANADA,ONTARIO
256172,FLYING MONKEYS SMASHBOMB ATOMIC IPA,49TH PARALLEL GROUP INC.,BEER,BEER,,,14.72,355.0,6.5,,,0.6,CANADA,ONTARIO
799099,FLYING MONKEYS SMASHBOMB ATOMIC IPA TC,49TH PARALLEL GROUP INC.,BEER,BEER,,,3.2,473,6.0,,,0.1,CANADA,ONTARIO
800620,FORGED AMBER RYE ALE - CONNECT,TOWN SQUARE BREWING CO.,BEER,BEER,Ale,,12.75,473.0,5.2,,RUBY BROWN,0.4,CANADA,ALBERTA
768995,FOSTER'S LAGER 12X355ML CAN,LABATT ALBERTA BREWERY,BEER,BEER,,,24.42,355.0,5.0,,,1.2,UNITED STATES,TEXAS
339580,FOSTER'S LAGER 750ML CAN,LABATT ALBERTA BREWERY,BEER,BEER,,,4.3,750,5.0,,,0.1,UNITED STATES,TEXAS
799535,FOUNDERS ALL DAY IPA- 30L KEG,LIQUID ART & SUPPLY CO. LTD.,BEER,BEER,,,156.25,30000,4.7,,,30.0,UNITED STATES,MICHIGAN
799471,FOUNDERS ALL DAY IPA- 4 X (6X355ML) BTL,LIQUID ART & SUPPLY CO. LTD.,BEER,BEER,,,13.24,355.0,4.7,,,0.6,UNITED STATES,MICHIGAN
799541,FOUNDERS AZACCA IPA- 30L KEG,LIQUID ART & SUPPLY CO. LTD.,BEER,BEER,,,160.75,30000,7.0,,,30.0,UNITED STATES,MICHIGAN
799540,FOUNDERS BREAKFAST STOUT- 30L KEG,LIQUID ART & SUPPLY CO. LTD.,BEER,BEER,,,178.75,30000,8.3,,,30.0,UNITED STATES,MICHIGAN
799539,FOUNDERS DIRTY BASTARD- 30L KEG,LIQUID ART & SUPPLY CO. LTD.,BEER,BEER,,,178.75,30000,8.5,,,30.0,UNITED STATES,MICHIGAN
799538,FOUNDERS RUBAEUS- 30L KEG,LIQUID ART & SUPPLY CO. LTD.,BEER,BEER,,,178.75,30000,5.7,,,30.0,UNITED STATES,MICHIGAN
1141880,FOUR WINDS APPARITION WHITE ALE,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,319.99,50000,6.0,,,30.0,CANADA,BRITISH COLUMBIA
787139,FOUR WINDS ELEMENTARY LAGER,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,Lager,,319.99,50000,4.5,,,30.0,CANADA,BRITISH COLUMBIA
1143298,FOUR WINDS ELEMENTARY LAGER,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,6.46,650,4.5,,,0.1,CANADA,BRITISH COLUMBIA
799694,FOUR WINDS ELEMENTARY LAGER 6PK,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,15.47,355.0,4.5,,,0.6,CANADA,BRITISH COLUMBIA
790587,FOUR WINDS FEATHERWEIGHT,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,Session,,319.99,50000,4.5,,,30.0,CANADA,BRITISH COLUMBIA
787142,FOUR WINDS FEATHERWEIGHT IPA,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,6.46,650,4.5,,,0.1,CANADA,BRITISH COLUMBIA
799693,FOUR WINDS FEATHERWEIGHT IPA 6PK,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,15.47,355.0,4.5,,,0.6,CANADA,BRITISH COLUMBIA
778500,FOUR WINDS IPA,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,India Pale Ale (IPA),,319.99,50000,7.0,,,30.0,CANADA,BRITISH COLUMBIA
792248,FOUR WINDS IPA 4PK,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,12.64,330.0,7.0,,,0.4,CANADA,BRITISH COLUMBIA
779252,FOUR WINDS JUXTAPOSE IPA,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,6.67,650,6.5,,,0.1,CANADA,BRITISH COLUMBIA
779403,FOUR WINDS JUXTAPOSE IPA,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,329.99,50000,6.5,,,30.0,CANADA,BRITISH COLUMBIA
793394,FOUR WINDS KINGDOM KEG,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,329.99,50000,8.0,,,30.0,CANADA,BRITISH COLUMBIA
1140284,FOUR WINDS LA MAISON GRISETTE,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,6.67,650,4.5,,,0.1,CANADA,BRITISH COLUMBIA
788626,FOUR WINDS NECTAROUS,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,7.59,650,5.5,,,0.1,CANADA,BRITISH COLUMBIA
779406,FOUR WINDS NECTAROUS DRY HOPPED SOUR,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,389.63,50000,5.5,,,30.0,CANADA,BRITISH COLUMBIA
778825,FOUR WINDS OAT PORTER,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,Porter,,319.99,50000,5.5,,,30.0,CANADA,BRITISH COLUMBIA
1143299,FOUR WINDS OPERIS KEG,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,379.13,50000,7.0,,,30.0,CANADA,BRITISH COLUMBIA
778824,FOUR WINDS PALE ALE,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,Pale Ale,,319.99,50000,5.2,,,30.0,CANADA,BRITISH COLUMBIA
782117,FOUR WINDS PHAEDRA BELGIAN IPA,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,6.58,650,7.2,,,0.1,CANADA,BRITISH COLUMBIA
778826,FOUR WINDS PILSNER,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,Pilsner,,319.99,50000,4.8,,,30.0,CANADA,BRITISH COLUMBIA
778823,FOUR WINDS SAISON,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,Saison,,319.99,50000,6.5,,,30.0,CANADA,BRITISH COLUMBIA
1143303,FOUR WINDS SOUR WEISSE 4PK,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,12.95,330.0,3.5,,,0.4,CANADA,BRITISH COLUMBIA
798104,FOUR WINDS VELO LEMON PALE ALE 6PK,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,15.47,355.0,4.5,,,0.6,CANADA,BRITISH COLUMBIA
798304,FOUR WINDS VELO LEMON PALE ALE KEG,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,319.99,50000,4.5,,,30.0,CANADA,BRITISH COLUMBIA
1143300,FOUR WINDS VEXILLUM KEG,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,342.38,50000,9.0,,,30.0,CANADA,BRITISH COLUMBIA
1141881,FOUR WINDS WALLONIAN FARMHOUSE BITTER,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,305.63,50000,6.5,,,30.0,CANADA,BRITISH COLUMBIA
797559,FREEHOLD BIG CHUTES LAGER 30L KEG,FREEHOLD BREWING COMPANY,BEER,BEER,Lager,,184.41,30000,5.6,Fruity,STRAW,30.0,CANADA,ALBERTA
798764,FREEHOLD BIG CHUTES LAGER 30L KEG,FREEHOLD BREWING COMPANY,BEER,BEER,,,184.4,30000,5.5,,,30.0,CANADA,ALBERTA
798580,FREEHOLD BIG CHUTES LAGER 50L KEG,FREEHOLD BREWING COMPANY,BEER,BEER,,,280.34,50000,5.5,,,30.0,CANADA,ALBERTA
798502,FREEHOLD LACY SAISY SAISON 30L KEG,FREEHOLD BREWING COMPANY,BEER,BEER,,,184.4,30000,5.75,,,30.0,CANADA,ALBERTA
798501,FREEHOLD LACY SAISY SAISON 50L KEG,FREEHOLD BREWING COMPANY,BEER,BEER,,,280.34,50000,5.75,,,30.0,CANADA,ALBERTA
792438,FREIGEIST BERLINER SCHEISSE,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,Berliner Weisse,,5.19,330,5.0,,,0.1,GERMANY,OTHER (GERMAN)
792440,FREIGEIST EHRENFELDER,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,Altbier,,4.34,500,4.8,,,0.1,GERMANY,OTHER (GERMAN)
792439,FREIGEIST KOPENICKIADE VINEYARD PEACH,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,Berliner Weisse,,4.83,330,3.5,,,0.1,GERMANY,OTHER (GERMAN)
796232,FREQUENCY HOPPER 50L CLS,THEORETICALLY BREWING COMPANY,BEER,BEER,India Pale Ale (IPA),,234.56,50000,5.5,Fruity,MEDIUM AMBER,0.0,CANADA,ALBERTA
783137,FREQUENCY HOPPER SINGLE,THEORETICALLY BREWING COMPANY,BEER,BEER,India Pale Ale (IPA),,5.27,650,5.5,Fruity,AMBER BROWN,0.1,CANADA,ALBERTA
699652,FRESH SQUEEZE,AFIC EXIM (CANADA) CORP.,BEER,BEER,,,17.17,355.0,6.4,,,0.6,UNITED STATES,OREGON
775544,FRUH KOLSCH BEER 6 X 330ML,GRAFFITI GROUP INC.,BEER,BEER,,,14.41,330.0,4.8,,,0.6,GERMANY,OTHER (GERMAN)
773136,FRUH KOLSCH BEER CANS 500ML,GRAFFITI GROUP INC.,BEER,BEER,,,2.88,500,4.8,,,0.1,GERMANY,OTHER (GERMAN)
761029,FRUH KOLSCH BEER KEG 30L,GRAFFITI GROUP INC.,BEER,BEER,,,237.91,30000,4.8,,,30.0,GERMANY,OTHER (GERMAN)
762918,FRUH RADLER BOTTLES,GRAFFITI GROUP INC.,BEER,BEER,,,2.54,330,2.5,,,0.1,GERMANY,OTHER (GERMAN)
793308,FRUIT BAT SEASONAL FRUIT ALE,HELL'S BASEMENT BREWERY INC.,BEER,BEER,,,255.0,50000,4.3,,,30.0,CANADA,ALBERTA
793310,FRUIT BAT SEASONAL FRUIT ALE,HELL'S BASEMENT BREWERY INC.,BEER,BEER,Other,,13.0,355.0,4.3,Fruity,,0.6,CANADA,ALBERTA
763698,FRULI STRAWBERRY BEER,MCCLELLAND PREMIUM IMPORTS INCORPORATED,BEER,BEER,,,250.19,30000,4.1,,,0.0,BELGIUM,
766624,FRULI STRAWBERRY BEER,MCCLELLAND PREMIUM IMPORTS INCORPORATED,BEER,BEER,,,12.0,330.0,4.1,,,0.4,BELGIUM,
781122,FRULI STRAWBERRY GIFT PACK,MCCLELLAND PREMIUM IMPORTS INCORPORATED,BEER,BEER,,,12.45,330.0,4.1,,,0.4,BELGIUM,
786313,FUGGLES&WARLOCK - CHRONO WET HOP IPA,49TH PARALLEL GROUP INC.,BEER,BEER,,,6.48,650,6.9,,,0.1,CANADA,BRITISH COLUMBIA
787694,FUGGLES&WARLOCK - DARK SIDE RUSSIAN IMP,49TH PARALLEL GROUP INC.,BEER,BEER,,,7.53,650,9.9,,,0.1,CANADA,BRITISH COLUMBIA
787693,FUGGLES&WARLOCK - KAKERU DRY-HOPPED SOUR,49TH PARALLEL GROUP INC.,BEER,BEER,,,6.1,650,5.4,,,0.1,CANADA,BRITISH COLUMBIA
790778,FUGGLES&WARLOCK - KOKORO PEAR SOUR,49TH PARALLEL GROUP INC.,BEER,BEER,,,6.16,650,4.2,,,0.1,CANADA,BRITISH COLUMBIA
787692,FUGGLES&WARLOCK - RYEGAR RYE IPA,49TH PARALLEL GROUP INC.,BEER,BEER,,,6.1,650,6.8,,,0.1,CANADA,BRITISH COLUMBIA
781386,FUGGLES&WARLOCK - SUPER 8 BIT IPA,49TH PARALLEL GROUP INC.,BEER,BEER,,,6.48,650,7.0,,,0.1,CANADA,BRITISH COLUMBIA
790122,FUGGLES&WARLOCK - VALIS IMPERIAL IPA,49TH PARALLEL GROUP INC.,BEER,BEER,,,7.53,650,9.0,,,0.1,CANADA,BRITISH COLUMBIA
783581,FUGGLES&WARLOCK-ICARUS MOSAIC SAISON,49TH PARALLEL GROUP INC.,BEER,BEER,,,6.48,650,7.0,,,0.1,CANADA,BRITISH COLUMBIA
781397,FUGGLES&WARLOCK-LAST STRAWBERRY WIT KEG,49TH PARALLEL GROUP INC.,BEER,BEER,,,166.41,30000,4.9,,,0.25,CANADA,BRITISH COLUMBIA
791126,FULL BLAST SESSION IPA,DELANCEY DIRECT INCORPORATED,BEER,BEER,,,11.89,355.0,4.5,,,0.6,UNITED STATES,WASHINGTON
781906,FULL COUNT KOLSCH 50L KEG,TOOL SHED BREWING COMPANY INC.,BEER,BEER,,,229.5,50000,5.2,,,30.0,CANADA,ALBERTA
9700979,FULL MOON PALE ALE,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,13.1,341.0,5.0,,,0.6,CANADA,ALBERTA
9903948,FULL MOON PALE ALE,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,98.0,20000,5.0,,,0.0,CANADA,ALBERTA
9929349,FULL MOON PALE ALE,ALLEY KAT BREWING COMPANY LTD.,BEER,BEER,,,205.0,50000,5.0,,,0.0,CANADA,ALBERTA
784652,FULL NELSON IMPERIAL IPA,EPOCH IMPORTS INC.,BEER,BEER,,,6.14,650,8.2,,,0.1,CANADA,BRITISH COLUMBIA
504670,FULLER'S 1845 CELEBRATION ALE,PREMIER BRANDS  LTD.,BEER,BEER,,,3.81,500,6.3,,,0.1,UNITED KINGDOM,ENGLAND
786912,FULLER'S BENGAL LANCER IPA,PREMIER BRANDS  LTD.,BEER,BEER,,,210.2,30000,5.3,,,30.0,UNITED KINGDOM,ENGLAND
748794,FULLER'S BENGAL LANCER IPA (KEG),PREMIER BRANDS  LTD.,BEER,BEER,,,299.96,50000,5.3,,,30.0,UNITED KINGDOM,ENGLAND
779143,FULLER'S BLACK CAB STOUT,PREMIER BRANDS  LTD.,BEER,BEER,,,3.81,500,4.5,,,0.1,UNITED KINGDOM,ENGLAND
760205,FULLER'S BLACK CAB STOUT 50L,PREMIER BRANDS  LTD.,BEER,BEER,,,299.96,50000,4.5,,,30.0,UNITED KINGDOM,ENGLAND
636902,FULLER'S ESB - EXTRA SPECIAL BITTER,PREMIER BRANDS  LTD.,BEER,BEER,,,3.81,500,5.9,,,0.1,UNITED KINGDOM,ENGLAND
151423,FULLER'S EXTRA SPECIAL BITTER,PREMIER BRANDS  LTD.,BEER,BEER,,,11.46,500.0,5.9,,,0.4,UNITED KINGDOM,ENGLAND
881136,FULLER'S EXTRA SPECIAL BITTER,PREMIER BRANDS  LTD.,BEER,BEER,,,299.96,50000,5.9,,,30.0,UNITED KINGDOM,ENGLAND
760197,FULLER'S IMPERIAL STOUT,PREMIER BRANDS  LTD.,BEER,BEER,,,6.66,500,10.7,,,0.1,UNITED KINGDOM,ENGLAND
793919,FULLER'S IMPERIAL STOUT,PREMIER BRANDS  LTD.,BEER,BEER,,,226.95,30000,10.2,,,30.0,UNITED KINGDOM,ENGLAND
263962,FULLER'S INDIA PALE ALE,PREMIER BRANDS  LTD.,BEER,BEER,,,3.81,500,5.3,,,0.1,UNITED KINGDOM,ENGLAND
33175,FULLER'S LONDON PORTER,PREMIER BRANDS  LTD.,BEER,BEER,,,11.46,500.0,5.4,,,0.4,UNITED KINGDOM,ENGLAND
636910,FULLER'S LONDON PORTER,PREMIER BRANDS  LTD.,BEER,BEER,,,3.81,500,5.4,,,0.1,UNITED KINGDOM,ENGLAND
746225,FULLER'S LONDON PORTER,PREMIER BRANDS  LTD.,BEER,BEER,,,299.96,50000,5.4,,,30.0,UNITED KINGDOM,ENGLAND
504688,FULLER'S LONDON PRIDE,PREMIER BRANDS  LTD.,BEER,BEER,,,3.81,500,4.7,,,0.1,UNITED KINGDOM,ENGLAND
881110,FULLER'S LONDON PRIDE,PREMIER BRANDS  LTD.,BEER,BEER,,,299.96,50000,4.7,,,30.0,UNITED KINGDOM,ENGLAND
737268,FULLER'S LONDON PRIDE PREMIUM ALE,PREMIER BRANDS  LTD.,BEER,BEER,,,11.46,500.0,4.7,,,0.4,UNITED KINGDOM,ENGLAND
789136,FULLERS BLACK IPA,PREMIER BRANDS  LTD.,BEER,BEER,,,216.95,30000,5.7,,,30.0,UNITED KINGDOM,ENGLAND
792766,FULLERS BLACKBERRY GOSE,PREMIER BRANDS  LTD.,BEER,BEER,,,226.95,30000,4.0,,,30.0,UNITED KINGDOM,ENGLAND
789137,FULLERS BRIT HOP,PREMIER BRANDS  LTD.,BEER,BEER,,,216.95,30000,4.8,,,30.0,UNITED KINGDOM,ENGLAND
795466,FULLERS DAMSON PORTER,PREMIER BRANDS  LTD.,BEER,BEER,,,216.95,30000,4.6,,,30.0,UNITED KINGDOM,ENGLAND
676858,FULLERS ORGANIC HONEY DEW BEER,PREMIER BRANDS  LTD.,BEER,BEER,,,3.81,500,5.0,,,0.1,UNITED KINGDOM,ENGLAND
746226,FULLERS ORGANIC HONEY DEW BEER,PREMIER BRANDS  LTD.,BEER,BEER,,,299.96,50000,5.0,,,30.0,UNITED KINGDOM,ENGLAND
676213,FULLERS VINTAGE ALE,PREMIER BRANDS  LTD.,BEER,BEER,,,6.66,500,8.5,,,0.1,UNITED KINGDOM,ENGLAND
757853,GAHAN 1772 INDIA PALE ALE,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,14.9,500.0,6.5,,,0.4,CANADA,PRINCE EDWARD ISLAND
765406,GAHAN 1772 IPA KEG,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,201.25,30000,6.5,,,0.25,CANADA,PRINCE EDWARD ISLAND
759011,GAHAN BLUEBERRY ALE,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,14.82,500.0,4.5,,,0.4,CANADA,PRINCE EDWARD ISLAND
783760,GAHAN BLUEBERRY ALE CAN,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,3.47,473,4.5,,,0.1,CANADA,PRINCE EDWARD ISLAND
765405,GAHAN BLUEBERRY ALE KEG,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,201.25,30000,4.5,,,0.25,CANADA,PRINCE EDWARD ISLAND
757855,GAHAN ISLAND RED PREMIUM RED ALE,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,14.49,500.0,5.3,,,0.4,CANADA,PRINCE EDWARD ISLAND
760800,GAHAN SAMPLE PACK,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,12.85,500.0,5.4,,,0.4,CANADA,PRINCE EDWARD ISLAND
757852,GAHAN SIR JOHN A'S,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,14.49,500.0,4.5,,,0.4,CANADA,PRINCE EDWARD ISLAND
783761,GAHAN SIR JOHN A'S CAN,CRAFT BEER IMPORTERS CANADA INC.,BEER,BEER,,,3.47,473,4.5,,,0.1,CANADA,PRINCE EDWARD ISLAND
798944,GAME OF THRONES 2+1 GIFT PACK,HORIZON BEERS INC.,BEER,BEER,,,25.94,750.0,7.55,,,0.2,UNITED STATES,MISSOURI
794294,GAME OF THRONES BEND THE KNEE,HORIZON BEERS INC.,BEER,BEER,,,10.99,750,9.0,,,0.1,UNITED STATES,MISSOURI
798945,GAME OF THRONES WINTER IS HERE,HORIZON BEERS INC.,BEER,BEER,,,10.99,750,8.3,,,0.1,UNITED STATES,MISSOURI
798698,GARRISON - COURAGE (FOR GORD DOWNIE),49TH PARALLEL GROUP INC.,BEER,BEER,,,5.77,650,6.0,,,0.1,CANADA,NOVA SCOTIA
798696,GARRISON - JUICY! DOUBLE IPA,49TH PARALLEL GROUP INC.,BEER,BEER,,,3.66,473,8.0,,,0.1,CANADA,NOVA SCOTIA
770572,GARRISON BLACK IPA,49TH PARALLEL GROUP INC.,BEER,BEER,,,190.04,30000,6.2,,,0.25,CANADA,NOVA SCOTIA
742886,GARRISON BREWING HOPYARD PALE ALE,49TH PARALLEL GROUP INC.,BEER,BEER,,,13.95,341.0,5.3,,,0.6,CANADA,NOVA SCOTIA
742889,GARRISON BREWING MIXED 6,49TH PARALLEL GROUP INC.,BEER,BEER,,,14.5,341.0,4.88,,,0.6,CANADA,NOVA SCOTIA
743647,GARRISON BREWING OL'FOG BURNER,49TH PARALLEL GROUP INC.,BEER,BEER,,,6.44,500,11.3,,,0.1,CANADA,NOVA SCOTIA
788949,GARRISON DIRTY OL' TOWN BLACK IPA,49TH PARALLEL GROUP INC.,BEER,BEER,,,14.5,341.0,6.5,,,0.6,CANADA,NOVA SCOTIA
764133,GARRISON HOP YARD DRY HOPPED PALE ALE,49TH PARALLEL GROUP INC.,BEER,BEER,,,189.0,30000,5.3,,,0.0,CANADA,NOVA SCOTIA
769708,GARRISON IMPERIAL IPA,49TH PARALLEL GROUP INC.,BEER,BEER,,,6.14,650,8.0,,,0.1,CANADA,NOVA SCOTIA
770573,GARRISON IMPERIAL IPA,49TH PARALLEL GROUP INC.,BEER,BEER,,,190.04,30000,8.0,,,0.25,CANADA,NOVA SCOTIA
792149,GARRISON IN SESSION ISA,49TH PARALLEL GROUP INC.,BEER,BEER,,,9.75,341.0,4.5,,,0.6,CANADA,NOVA SCOTIA
770571,GARRISON IPA,49TH PARALLEL GROUP INC.,BEER,BEER,,,190.04,30000,6.5,,,0.25,CANADA,NOVA SCOTIA
742855,GARRISON IRISH RED,49TH PARALLEL GROUP INC.,BEER,BEER,,,14.5,341.0,5.0,,,0.6,CANADA,NOVA SCOTIA
771615,GARRISON MARTELLO STOUT,49TH PARALLEL GROUP INC.,BEER,BEER,,,5.94,650,5.0,,,0.1,CANADA,NOVA SCOTIA
742854,GARRISON RASPBERRY WHEAT ALE,49TH PARALLEL GROUP INC.,BEER,BEER,,,14.5,341.0,4.6,,,0.6,CANADA,NOVA SCOTIA
769596,GARRISON SPRUCE BEER,49TH PARALLEL GROUP INC.,BEER,BEER,,,6.48,650,7.5,,,0.1,CANADA,NOVA SCOTIA
742852,GARRISON TALL SHIP ALE,49TH PARALLEL GROUP INC.,BEER,BEER,,,14.5,341.0,4.6,,,0.6,CANADA,NOVA SCOTIA
794711,GARRISON TALL SHIP EAST COAST ALE,49TH PARALLEL GROUP INC.,BEER,BEER,,,3.0,473,5.0,,,0.1,CANADA,NOVA SCOTIA
787401,GARRISON WINTER WARMER,49TH PARALLEL GROUP INC.,BEER,BEER,,,5.29,650,7.0,,,0.1,CANADA,NOVA SCOTIA
788950,GARRISON WINTERVENTION CHOCOLATE STOUT,49TH PARALLEL GROUP INC.,BEER,BEER,,,8.74,650,10.5,,,0.1,CANADA,NOVA SCOTIA
99820,GARUN 330ML,CHRISTOPHER STEWART WINE & SPIRITS INC.,BEER,BEER,,,3.45,330,11.5,,,0.1,ICELAND,
769787,GAS LAMP - BELGIAN MIST WIT,GOAT LOCKER BREWING COMPANY,BEER,BEER,,,167.88,58667,5.0,,,30.0,CANADA,BRITISH COLUMBIA
777833,GAS LAMP - IPA,GOAT LOCKER BREWING COMPANY,BEER,BEER,,,167.89,58674,5.6,,,30.0,CANADA,BRITISH COLUMBIA
789059,GAS LAMP - PRAIRIE PALE ALE,GOAT LOCKER BREWING COMPANY,BEER,BEER,,,167.89,58674,5.5,,,30.0,CANADA,BRITISH COLUMBIA
799578,GAS LAMP BLACK PILSNER,GOAT LOCKER BREWING COMPANY,BEER,BEER,,,167.89,58674,5.0,,,30.0,CANADA,BRITISH COLUMBIA
787087,GAS LAMP BLANC,GOAT LOCKER BREWING COMPANY,BEER,BEER,,,167.89,58674,5.0,,,30.0,CANADA,BRITISH COLUMBIA
784547,GAS LAMP LIGHT,GOAT LOCKER BREWING COMPANY,BEER,BEER,,,167.89,58674,5.0,,,30.0,CANADA,BRITISH COLUMBIA
752427,GAS LAMP MAPLE CREAM ALE,GOAT LOCKER BREWING COMPANY,BEER,BEER,,,167.89,58667,5.0,,,30.0,CANADA,BRITISH COLUMBIA
752428,GAS LAMP NUT BROWN ALE,GOAT LOCKER BREWING COMPANY,BEER,BEER,,,167.89,58667,5.0,,,30.0,CANADA,BRITISH COLUMBIA
784545,GAS LAMP PLATINUM BLONDE,GOAT LOCKER BREWING COMPANY,BEER,BEER,,,167.89,58674,5.0,,,30.0,CANADA,BRITISH COLUMBIA
784543,GAS LAMP RUSTIC RED,GOAT LOCKER BREWING COMPANY,BEER,BEER,,,167.89,58674,5.0,,,30.0,CANADA,BRITISH COLUMBIA
793338,GAS LAMP WHITE IPA,GOAT LOCKER BREWING COMPANY,BEER,BEER,,,167.89,58674,5.0,,,30.0,CANADA,BRITISH COLUMBIA
755743,GAS LAMP WINTER SEASONAL,GOAT LOCKER BREWING COMPANY,BEER,BEER,,,167.88,58667,6.0,,,30.0,CANADA,BRITISH COLUMBIA
798526,GATEKEEPER BELGIAN CHOCOLATE STOUT,OL' BEAUTIFUL BREWING CO.,BEER,BEER,,,275.0,50000,7.0,,,0.0,CANADA,ALBERTA
798527,GATEKEEPER BELGIAN CHOCOLATE STOUT,OL' BEAUTIFUL BREWING CO.,BEER,BEER,,,115.0,19000,7.0,,,0.0,CANADA,ALBERTA
1144186,GATEKEEPER BELGIAN STOUT,OL' BEAUTIFUL BREWING CO.,BEER,BEER,,,7.68,650,7.0,,,0.1,CANADA,ALBERTA
797207,GC CUVEE VAN DE KEIZER WHISKEY INFUSED,HORIZON BEERS INC.,BEER,BEER,,,24.99,750,11.5,,,0.1,BELGIUM,
792566,GEORGETOWN BROWN ALE 473ML CAN 4-PK CLS,CANMORE BREWING COMPANY LTD.,BEER,BEER,,,11.25,473.0,6.0,,,0.4,CANADA,ALBERTA
795246,GHOST TOWN ALE 50L CLS,GRIZZLY PAW BREWING COMPANY LTD.,BEER,BEER,,,200.0,50000,5.0,,,30.0,CANADA,ALBERTA
797113,GHOST TRAIN OATMEAL STOUT CLS,HELL'S BASEMENT BREWERY INC.,BEER,BEER,Stout,,11.5,355.0,5.7,,DEEP BROWN,0.6,CANADA,ALBERTA
791902,GIGANTIC AXES OF EVIL COLLAB,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,7.39,650,6.0,,,0.1,UNITED STATES,OREGON
791903,GIGANTIC AXES OF EVIL COLLAB KEG,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,374.84,50000,6.0,,,30.0,UNITED STATES,OREGON
783732,GIGANTIC BREWING GINORMOUS DOUBLE IPA,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,India Pale Ale (IPA),,374.84,50000,8.8,,,30.0,UNITED STATES,OREGON
780145,GIGANTIC BREWING IPA,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,India Pale Ale (IPA),,353.84,50000,7.2,,,30.0,UNITED STATES,OREGON
798013,GIGANTIC CATCH 23 EXPERIMENTAL PALE,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,Pale Ale,,7.39,650,5.6,,,0.1,UNITED STATES,OREGON
766023,GIGANTIC GINORMOUS IMPERIAL IPA,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,India Pale Ale (IPA),,9.97,650,8.8,,,0.1,UNITED STATES,OREGON
790591,GIGANTIC HIGH MONS MEG SCOTCHS ALE,COPPER AND THEORY ARTISAN BEER SUPPLY,BEER,BEER,,,9.13,650,8.0,,,0.1,UNITED STATES,OREGON
